instrument_key,exchange_token,tradingsymbol,name,last_price,,,tick_size,lot_size,instrument_type,,exchange
NSE_EQ|INE0N5801013,16454,DENTALKART,VASA DENTICITY LIMITED,617,,,0.05,250,EQUITY,,NSE_EQ
NSE_EQ|INE02L001032,24014,BOROSCI,BOROSIL SCIENTIFIC LTD,158.47,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN4520220067,10271,79TS44,SDL TS 7.9% 2044,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07UK6,25558,1015SCL29B,SEC RE NCD 10.15% SR VII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07TR3,23952,1015SCL29,SEC RE NCD 10.15% SR VII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE414D01027,6164,BHAGCHEM,BHAGIRADHA CHEM & INDS L,295.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE016M01021,641,DNAMEDIA,DILIGENT MEDIA CORP LTD.,5.02,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE295A01018,6017,EVERESTIND,EVEREST INDUSTRIES LTD,548,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0VRH01015,757060,VGINFOTECH,VIRTUAL GALAXY INFOTECH L,173.55,,,0.05,1000,EQUITY,,NSE_EQ
NSE_EQ|INE14GK01016,757622,SMARTEN,SMARTEN POWER SYSTEMS LTD,0,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|INE806C01018,9802,TIL,TIL LTD,382.15,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07TU7,23972,98SCL34,SEC RE NCD 9.80% SR XII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE790G01031,17756,SHILPAMED,SHILPA MEDICARE LTD,896.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE153T01027,17279,BLS,BLS INTL SERVS LTD,385.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07TN2,23974,1025SCL34A,SEC RE NCD 10.25% SR XII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07TO0,23961,10SCL31A,SEC RE NCD 10% SR IX,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN9139R01028,756833,FUSIONPP,FUSION RS.5 PPD UP,112.11,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE424H01027,13404,SUNTV,SUN TV NETWORK LIMITED,566.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE536A01023,13560,GRINDWELL,GRINDWELL NORTON LIMITED,1707.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07TP7,23970,1075SCL34,SEC RE NCD 10.75% SR XI,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN2220200215,427,681MH28,SDL MH 6.81% 2028,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07TQ5,23955,925SCL29A,SEC RE NCD 9.25% SR VIII,952.68,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE306N07NN9,22643,799TCL34,TATA CAP 7.99% 2034 SR A,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN2220200207,313,71MH32,SDL MH 7.1% 2032,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE723X07232,755930,850TIAPL28,TIAPL 8.50% 2028 SR I,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07TZ6,25532,925SCL26E,SEC RE NCD 9.25% SR I,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE258A01016,395,BEML,BEML LIMITED,4428.9,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|IN000326C016,4364,GS090326C,GOI STRIPS C 090326,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE255Z01019,8937,E2E,E2E NETWORKS LIMITED,2502.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE723X07224,756173,9TIAPL28,TIAPL 9% 2028 SR II,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0MVO01012,25610,RAPPID,RAPPID VALVES (INDIA) LTD,264.9,,,0.05,600,EQUITY,,NSE_EQ
NSE_EQ|IN000326C024,4366,GS150326C,GOI STRIPS C 150326,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE759A01021,2124,MASTEK,MASTEK LTD,2520.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE723X07216,30494,910TIAPL26,TIAPL 9.10% 2026 SR I,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07TW3,23967,1003SCL31,SEC RE NCD 10.03% SR X,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07TX1,24587,975SCL29,SCL 9.75% 2029,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN000326C032,4368,GS200326C,GOI STRIPS C 200326,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE723X07240,756137,850TIAP28A,TIAPL 8.50% 2028 SR II,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07TY9,24821,975SCL28A,SCL 9.75% 2028,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0CBM01019,10610,USASEEDS,UPSURGE SEEDS OF AGRI LTD,0,,,0.05,300,EQUITY,,NSE_EQ
NSE_EQ|IN3820210018,5880,596PY26,SDL PY 5.96% 2026,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1620230038,15500,739HR31,SDL HR 7.39% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE0H7R07025,11665,79NHIT40,SEC RE NCD 7.90% STRPP B,312.5,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1620230046,15966,716HR27,SDL HR 7.16% 2027,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE507T07161,756880,731SDIL40,SDIL 7.31% 2040,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0H7R07033,11669,79NHIT47,SEC RE NCD 7.90% STRPP C,421,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE507T07153,25982,758SDIL31,SDIL 7.58% 2031,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VG2,28923,SCL271224B,SCL 0% 2027 SR VI,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN3820210034,6895,662PY28,SDL PY 6.62% 2028,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1620230053,16064,735HR33,SDL HR 7.35% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VH0,28921,948SCL27R,SCL 9.48% 2027 SR V,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE507T07146,24741,787SDIL30,SDIL 7.87% 2030,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE871K01015,19211,HMVL,HINDUSTAN MEDIA VENT LTD,87.95,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0LS001014,25952,USHAFIN,USHA FINANCIAL SERVICES L,90.05,,,0.05,800,EQUITY,,NSE_EQ
NSE_EQ|IN1620230061,16220,729HR29,SDL HR 7.29% 2029,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3820210042,7153,63PY27,SDL PY 6.3% 2027,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE507T07138,23656,789SDIL29,SUMMIT DIG 7.89% 2029,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VI8,28933,1025SCL34Z,SCL 10.25% 2034 SR XII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0H7R07017,11658,79NHIT35,SEC RE NCD 7.90% STRPP A,313.1,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN3820210059,7511,696PY30,SDL PY 6.96% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1620230079,16364,736HR33,SDL HR 7.36% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VA5,28929,1003SCL31P,SCL 10.03% 2031 SR X,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VB3,28926,925SCL29S,SCL 9.25% 2029 SR VIII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0H7R07066,29432,0NHIT34,NHIT 0% 34 SR I STRPP A,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE805C01028,1841,KCP,KCP LTD,199.25,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0KTW01013,10710,VEEKAYEM,VEEKAYEM FASH & APP LTD,249,,,0.05,500,EQUITY,,NSE_EQ
NSE_EQ|INE507T07120,22515,806SDIL29,SUMMIT DIG 8.06% 2029,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1620230087,16648,732HR33,SDL HR 7.32% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3820210067,7822,731PY35,SDL PY 7.31% 2035,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VC1,28907,SCL271224,SCL 0% 2026 SR III,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE02CV01017,6686,DRSDILIP,DRS DILIP ROADLINES LTD.,0,,,0.05,800,EQUITY,,NSE_EQ
NSE_EQ|INE896L01010,3088,INDOSTAR,INDOSTAR CAPITAL FIN LTD,326.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0DGC01025,11492,SWASTIK,SWASTIK PIPE LIMITED,33.35,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|IN1620230095,16784,734HR31,SDL HR 7.34% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3820210075,7893,69PY28,SDL PY 6.9% 2028,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3820210083,8284,699PY29,SDL PY 6.99% 2029,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VD9,28928,1050SCL31T,SCL 10.50% 2031 SR IX,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VE7,28931,1075SCL34T,SCL 10.75% 2034 SR XI,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0H7R07058,29425,0NHIT35,NHIT 0% 35 SR I STRPP B,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VN8,28908,SCL271224A,SCL 0% 2026 SR III,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE006Z01016,2814,ARVEE,ARVEE LABORATORIES I LTD,193.5,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VO6,28925,1015SCL29T,SCL 10.15% 2029 SR VII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE910C01018,11369,TTKHLTCARE,TTK HEALTHCARE LIMITED,1315.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VQ1,28900,888SCL26X,SCL 8.88% 2026 SR II,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0ONG01011,27176,NTPCGREEN,NTPC GREEN ENERGY LIMITED,112.18,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE123C01018,3396,TAINWALCHM,TAINWALA CHEMICAL AND PLA,207.92,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VJ6,28920,902SCL27Q,SCL 9.02% 2027 SR V,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE244O01017,13057,UNIPARTS,UNIPARTS INDIA LIMITED,397,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VK4,28932,98SCL34Z,SCL 9.80% 2034 SR XII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE831R08100,756071,803ABHFL35,ABHFL 8.0347% 2035 SR A1,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE842C01021,25897,MINDACORP,MINDA CORPORATION LTD,503.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VL2,28901,925SCL26W,SCL 9.25% 2026 SR II,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VM0,28930,1025SCL34U,SCL 10.25% 2034 SR XI,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07UT7,25568,1025SCL34C,SEC RE NCD 10.25% SR XI,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520210239,8683,729GJ32,SDL GJ 7.29% 2032,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07UU5,25572,980SCL34B,SEC RE NCD 9.80% SR XII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE246F01010,13197,GSPL,GUJARAT STATE PETRO LTD,327.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN1020240207,23758,742AP46,SDL AP 7.42% 2046,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07UV3,25575,1025SCL34B,SEC RE NCD 10.25% SR XII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1020240215,23759,741AP47,SDL AP 7.41% 2047,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1020230836,22754,744AP39A,SDL AP 7.44% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07UW1,25570,1075SCL34C,SEC RE NCD 10.75% SR XI,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1020240223,23817,74AP41,SDL AP 7.4% 2041,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1020230828,22704,748AP44,SDL AP 7.48% 2044,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1520210205,8289,709GJ32,SDL GJ 7.09% 2032,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07UP5,25564,1050SCL31A,SEC RE NCD 10.50% SR IX,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE836B01017,10453,SATIN,SATIN CREDIT NET LTD,161.63,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520210221,8354,725GJ32,SDL GJ 7.25% 2032,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE495C01010,4184,SANGAMIND,SANGAM (INDIA) LTD,451.15,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07UR1,25566,1003SCL31A,SEC RE NCD 10.03% SR X,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520210213,8324,712GJ32,SDL GJ 7.12% 2032,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07US9,25534,965SCL26F,SEC RE NCD 9.65% SR I,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN3820210091,8358,735PY33,SDL PY 7.35% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1020240272,24012,743AP44,SDL AP 7.43% 2044,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1020240280,24001,743AP46,SDL AP 7.43% 2046,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE524L01026,11488,KRIDHANINF,KRIDHAN INFRA LIMITED,4.16,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0QTE01018,25244,GAJANAND,GAJANAND INTERNATIONAL L,13.2,,,0.05,3000,EQUITY,,NSE_EQ
NSE_EQ|IN1020240298,24002,738AP49,SDL AP 7.38% 2049,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1620230103,16801,736HR33A,SDL HR 7.36% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07UX9,25864,975SCL29A,SCL 9.75% 2029 SR I,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1620230111,16979,74HR33,SDL HR 7.4% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1020240231,23818,738AP44,SDL AP 7.38% 2044,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07UY7,25866,925SCL26G,SCL 9.25% 2026 II,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1020240249,23883,734AP48,SDL AP 7.34% 2048,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE00EV01017,8968,HARIOMPIPE,HARIOM PIPE INDUSTRIES L,454.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE681B01017,4751,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,487.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE692G01013,11705,XCHANGING,XCHANGING SOLUTIONS LTD,95.83,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1620230137,17222,747HR35,SDL HR 7.47% 2035,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07UZ4,28897,925SCL26Z,SCL 9.25% 2026 SR I,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1020240256,23884,734AP49,SDL AP 7.34% 2049,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1620230129,17220,744HR32,SDL HR 7.44% 2032,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1620230145,18081,749HR33,SDL HR 7.49% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1020240264,24010,743AP42B,SDL AP 7.43% 2042,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INF109KC1NS5,4529,NEXT50IETF,ICICIPRAMC - ICICINXT50,71.12,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE190H01024,13255,SAKUMA,SAKUMA EXPORTS LIMITED,2.93,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WH8,30220,925SCL27B,SCL 9.25% SR II,979,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC1NT3,19679,GOLDIETF,ICICI PRUDENTIAL GOLD ETF,83.67,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE831R08092,24636,830ABHFL34,ABHFL 8.30% 2034,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WI6,30222,990SCL28,SCL 9.90% SR IV,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WJ4,30224,971SCL30A,SCL 9.71% SR XIII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE149A01033,21740,CHOLAHLDNG,CHOLAMANDALAM FIN HOL LTD,2077.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WC9,30210,SCL19325A,SCL SR III,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0QYI01019,25680,DIVYADHAN,DIVYADHAN RECYCLING IND L,62.4,,,0.05,2000,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WD7,30212,SCL190325,SCL SR VI,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WE5,30214,965SCL27,SCL 9.65% SR I,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE773I01017,16959,ALKALI,ALKALI METALS LTD,96.62,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WG0,30218,SCL19325,SCL SR III,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WP1,30230,971SCL30,SCL 9.71% SR VIII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE749B01020,2979,ORTINGLOBE,ORTIN GLOBAL LIMITED,11.5,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520210197,8189,706GJ32,SDL GJ 7.06% 2032,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INF200KA1S14,740,SBIETFIT,SBIAMC - SBIETFIT,409.84,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WR7,30232,1075SCL35,SCL 10.75% SR XI,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WS5,30234,1025SCL35,SCL 10.25% SR XI,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE389C01015,7965,MALLCOM,MALLCOM (INDIA) LIMITED,1221.3,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE369I01014,9380,IL&FSENGG,IL&FS ENG AND CONS CO LTD,33.98,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WL0,30226,SCL190325A,SCL SR VI,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE186A01019,1267,GUJALKALI,GUJARAT ALKALIES & CHEM,591.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WM8,30228,1003SCL32,SCL 10.03% SR X,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520210171,7892,618GJ26A,SDL GJ 6.18% 2026,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1520210122,6093,675GJ29,SDL GJ 6.75% 2029,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VV1,28924,965SCL29S,SCL 9.65% 2029 SR VII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE530B07161,6197,842IIFL26,SEC RE NCD 8.42% SR.V,989,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520210114,5977,689GJ31,SDL GJ 6.89% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VW9,28898,965SCL26Y,SCL 9.65% 2026 SR I,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE530B07179,6200,875IIFL26,SEC RE NCD 8.75% SR.VI,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520210148,6320,693GJ31A,SDL GJ 6.93% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VX7,29105,995SCL35,SCL 9.95% 2035 SR III,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE530B07187,6207,IIFLZC26,SEC RE NCD 0% SR.VII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1020240330,24182,734AP35,SDL AP 7.34% 2035,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VY5,30202,925SCL27A,SCL 9.25% SR I,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520210130,6209,604GJ26,SDL GJ 6.04% 2026,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1020240348,24202,731AP44,SDL AP 7.31% 2044,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE090A08UL3,24328,753ICICI34,ICICI 7.53% 2034 DJU24LB,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE551D01018,17197,PAKKA,PAKKA LIMITED,212.74,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VR9,28915,99SCL27V,SCL 9.90% 2027 SR IV,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF200KA1S22,722,SBIETFPB,SBIAMC - SBIETFPB,284.46,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE241X01014,29658,VOLERCAR,VOLER CAR LIMITED,91.45,,,0.05,1600,EQUITY,,NSE_EQ
NSE_EQ|INE126M01010,25003,YAARI,YAARI DIGI INT SER LTD,15.58,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE559R01029,13276,LANDMARK,LANDMARK CARS LIMITED,507.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VS7,28914,94SCL27U,SCL 9.40% 2027 SR IV,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VT5,28927,971SCL29T,SCL 9.71% 2029 SR VIII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520210106,5558,684GJ31A,SDL GJ 6.84% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1020240397,24343,736AP48,SDL AP 7.36% 2048,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE625B01014,2837,RANASUG,RANA SUGARS LTD.,15.87,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE699H01024,8110,AWL,AWL AGRI BUSINESS LIMITED,269.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE831A01028,2202,MIRCELECTR,MIRC ELECTRONICS LTD,14.3,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WA3,30206,980SCL35,SCL 9.80% SR XII,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07WB1,30208,940SCL28,SCL 9.40% SR IV,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0Q7P01013,18751,KODYTECH,KODY TECHNOLAB LIMITED,785.95,,,0.05,100,EQUITY,,NSE_EQ
NSE_EQ|INE940H01022,14260,PGIL,PEARL GLOBAL IND LIMITED,1510.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE707A01012,3694,VINDHYATEL,VINDHYA TELELINKS LTD,1701.3,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE192B01031,11253,WELSPUNLIV,WELSPUN LIVING LIMITED,140.41,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE148I07VZ2,30204,1025SCL35A,SCL 10.25% SR XII,995,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE880Y01017,1234,SOLEX,SOLEX ENERGY LIMITED,1322.5,,,0.05,125,EQUITY,,NSE_EQ
NSE_EQ|IN1020240355,24330,737AP33A,SDL AP 7.37% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE647O01011,30108,ABFRL,ADITYA BIRLA FASHION & RT,76.85,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1020240363,24335,737AP36,SDL AP 7.37% 2036,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1620230012,15098,75HR30,SDL HR 7.5% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1020240371,24338,736AP41,SDL AP 7.36% 2041,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1620230020,15256,739HR29,SDL HR 7.39% 2029,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1020240389,24340,736AP45,SDL AP 7.36% 2045,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1620230277,19901,772HR35,SDL HR 7.72% 2035,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE079A01024,1270,AMBUJACEM,AMBUJA CEMENTS LTD,587.15,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN1620230285,20240,765HR33B,SDL HR 7.65% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE792I01017,15271,CORDSCABLE,CORDS CABLE INDUS LTD.,193.93,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1620230293,20344,771HR33,SDL HR 7.71% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE019C01026,14334,HSCL,HIMADRI SPECIALITY CHEM L,499.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN1020240074,23587,749AP40,SDL AP 7.49% 2040,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE457L01029,25358,PGEL,PG ELECTROPLAST LTD,767.7,,,0.05,1,EQUITY,,NSE_EQ
